,League,Date,Home,Away,Goals_H_FT,Goals_A_FT,Result_FT,Odds_H,Odds_D,Odds_A,Pontos_H,Pontos_A,Total_Goals_FT,Over05_FT,Over15_FT,Over25_FT,Under25_FT,BTTS,Porc_Over05FT_Home,Porc_Over05FT_Away,Porc_Over15FT_Home,Porc_Over15FT_Away,Porc_Over25FT_Home,Porc_Over25FT_Away,Porc_BTTS_Home,Porc_BTTS_Away,Media_Pontos_H,Media_Pontos_A,Media_Gols_Feitos_Home,Media_Gols_Sofridos_Home,Media_Gols_Feitos_Away,Media_Gols_Sofridos_Away
773,Alemanha 2,13/11/2022,Bielefeld,Magdeburg,3,1,H,2.25,3.5,3.1,3,0,4,1,1,1,0,1,100.0,100.0,100.0,80.0,80.0,80.0,80.0,80.0,1.8,1.2,2.4,1.6,1.4,2.0
774,Alemanha 2,13/11/2022,Darmstadt,Greuther Furth,1,1,D,1.83,4.0,4.0,1,1,2,1,1,0,1,1,100.0,100.0,60.0,80.0,0.0,60.0,40.0,80.0,2.2,1.0,1.2,0.4,1.2,1.6
775,Alemanha 2,13/11/2022,Nurnberg,Paderborn,2,1,H,3.0,3.5,2.3,3,0,3,1,1,1,0,1,80.0,80.0,60.0,80.0,60.0,80.0,60.0,40.0,1.4,0.8,1.2,1.2,1.0,1.4
776,Itália 1,13/08/2022,Milan,Udinese,4,2,H,1.44,4.75,7.0,3,0,6,1,1,1,0,1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3.0,0.0,4.0,2.0,2.0,4.0
777,Itália 1,13/08/2022,Sampdoria,Atalanta,0,2,A,4.33,3.9,1.75,0,3,2,1,1,0,1,0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0
778,Itália 1,13/08/2022,Lecce,Inter,1,2,A,10.0,5.75,1.28,0,3,3,1,1,1,0,1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,3.0,1.0,2.0,2.0,1.0
779,Itália 1,13/08/2022,Monza,Torino,1,2,A,2.6,3.3,2.75,0,3,3,1,1,1,0,1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,3.0,1.0,2.0,2.0,1.0
780,Itália 1,14/08/2022,Fiorentina,Cremonese,3,2,H,1.36,5.0,8.5,3,0,5,1,1,1,0,1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3.0,0.0,3.0,2.0,2.0,3.0
781,Itália 1,14/08/2022,Lazio,Bologna,2,1,H,1.57,4.33,5.75,3,0,3,1,1,1,0,1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3.0,0.0,2.0,1.0,1.0,2.0
782,Itália 1,14/08/2022,Salernitana,Roma,0,1,A,6.5,4.75,1.44,0,3,1,1,0,0,1,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0
783,Itália 1,14/08/2022,Spezia,Empoli,1,0,H,2.45,3.3,2.9,3,0,1,1,0,0,1,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
784,Itália 1,15/08/2022,Verona,Napoli,2,5,A,3.5,3.5,2.05,0,3,7,1,1,1,0,1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,3.0,2.0,5.0,5.0,2.0
785,Itália 1,15/08/2022,Juventus,Sassuolo,3,0,H,1.44,4.75,7.0,3,0,3,1,1,1,0,0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0
786,Itália 1,20/08/2022,Torino,Lazio,0,0,D,3.0,3.5,2.3,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
787,Itália 1,20/08/2022,Udinese,Salernitana,0,0,D,1.75,3.8,4.5,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
788,Itália 1,20/08/2022,Inter,Spezia,3,0,H,1.16,8.0,15.0,3,0,3,1,1,1,0,0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0
789,Itália 1,20/08/2022,Sassuolo,Lecce,1,0,H,1.75,4.0,4.2,3,0,1,1,0,0,1,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
790,Itália 1,21/08/2022,Empoli,Fiorentina,0,0,D,3.75,3.8,1.9,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
791,Itália 1,21/08/2022,Napoli,Monza,4,0,H,1.33,5.5,8.0,3,0,4,1,1,1,0,0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,4.0
792,Itália 1,21/08/2022,Atalanta,Milan,1,1,D,2.75,3.5,2.5,1,1,2,1,1,0,1,1,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0
793,Itália 1,21/08/2022,Bologna,Verona,1,1,D,2.15,3.5,3.3,1,1,2,1,1,0,1,1,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0
794,Itália 1,22/08/2022,Roma,Cremonese,1,0,H,1.25,6.5,11.0,3,0,1,1,0,0,1,0,100.0,100.0,0.0,50.0,0.0,50.0,0.0,50.0,3.0,0.0,1.0,0.0,1.0,2.0
795,Itália 1,22/08/2022,Sampdoria,Juventus,0,0,D,5.75,4.0,1.6,1,1,0,0,0,0,1,0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0
796,Itália 1,26/08/2022,Monza,Udinese,1,2,A,3.1,3.4,2.3,0,3,3,1,1,1,0,1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,1.5,1.0,2.0,2.0,2.5
797,Itália 1,26/08/2022,Lazio,Inter,3,1,H,4.0,3.8,1.83,3,0,4,1,1,1,0,1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3.0,1.5,2.5,1.0,1.5,2.0
798,Itália 1,27/08/2022,Cremonese,Torino,1,2,A,3.2,3.4,2.25,0,3,3,1,1,1,0,1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,3.0,1.0,2.0,2.0,1.0
799,Itália 1,27/08/2022,Juventus,Roma,1,1,D,2.3,3.3,3.1,1,1,2,1,1,0,1,1,100.0,100.0,100.0,50.0,50.0,0.0,50.0,50.0,2.0,2.0,2.0,0.5,1.0,0.5
800,Itália 1,27/08/2022,Milan,Bologna,2,0,H,1.33,5.5,8.5,3,0,2,1,1,0,1,0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,50.0,3.0,0.0,3.0,1.0,0.5,2.0
801,Itália 1,27/08/2022,Spezia,Sassuolo,2,2,D,3.0,3.6,2.25,1,1,4,1,1,1,0,1,100.0,100.0,50.0,100.0,50.0,100.0,50.0,50.0,2.0,0.5,1.5,1.0,1.0,2.5
802,Itália 1,28/08/2022,Salernitana,Sampdoria,4,0,H,2.45,3.2,3.0,3,0,4,1,1,1,0,0,100.0,100.0,50.0,100.0,50.0,100.0,0.0,0.0,1.5,0.0,2.0,0.5,0.0,4.0
803,Itália 1,28/08/2022,Verona,Atalanta,0,1,A,4.2,4.0,1.75,0,3,1,1,0,0,1,0,100.0,100.0,50.0,50.0,50.0,0.0,50.0,0.0,0.0,3.0,1.0,3.0,1.5,0.0
804,Itália 1,28/08/2022,Fiorentina,Napoli,0,0,D,3.25,3.6,2.15,1,1,0,0,0,0,1,0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2.0,2.0,1.5,1.0,2.5,1.0
805,Itália 1,28/08/2022,Lecce,Empoli,1,1,D,2.3,3.5,3.0,1,1,2,1,1,0,1,1,100.0,100.0,100.0,50.0,50.0,0.0,100.0,50.0,0.5,0.5,1.0,1.5,0.5,1.0
806,Itália 1,30/08/2022,Sassuolo,Milan,0,0,D,5.25,4.33,1.57,1,1,0,0,0,0,1,0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,50.0,2.0,1.0,0.5,0.0,0.5,0.5
807,Itália 1,30/08/2022,Inter,Cremonese,3,1,H,1.14,8.0,21.0,3,0,4,1,1,1,0,1,100.0,100.0,100.0,66.66666666666666,100.0,66.66666666666666,50.0,66.66666666666666,3.0,0.0,3.0,0.5,1.0,2.3333333333333335
808,Itália 1,30/08/2022,Roma,Monza,3,0,H,1.3,5.5,10.0,3,0,3,1,1,1,0,0,100.0,100.0,50.0,100.0,50.0,100.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,3.5
809,Itália 1,31/08/2022,Empoli,Verona,1,1,D,2.62,3.3,2.7,1,1,2,1,1,0,1,1,50.0,100.0,50.0,100.0,0.0,0.0,50.0,100.0,1.0,1.0,0.5,0.5,1.0,1.0
810,Itália 1,31/08/2022,Sampdoria,Lazio,1,1,D,4.2,3.6,1.85,1,1,2,1,1,0,1,1,66.66666666666666,50.0,66.66666666666666,50.0,0.0,0.0,33.33333333333333,50.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.5,0.5
811,Itália 1,31/08/2022,Udinese,Fiorentina,1,0,H,2.7,3.5,2.5,3,0,1,1,0,0,1,0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.5,0.0,0.0,0.5
812,Itália 1,31/08/2022,Juventus,Spezia,2,0,H,1.28,5.75,12.0,3,0,2,1,1,0,1,0,100.0,100.0,100.0,100.0,33.33333333333333,50.0,33.33333333333333,0.0,2.3333333333333335,0.0,2.0,0.3333333333333333,0.0,2.5
813,Itália 1,31/08/2022,Napoli,Lecce,1,1,D,1.25,6.25,11.0,1,1,2,1,1,0,1,1,100.0,100.0,100.0,50.0,50.0,0.0,50.0,50.0,2.0,0.5,2.5,0.5,0.5,1.0
814,Itália 1,01/09/2022,Atalanta,Torino,3,1,H,1.72,3.75,5.25,3,0,4,1,1,1,0,1,100.0,100.0,100.0,100.0,50.0,100.0,100.0,100.0,2.0,2.0,2.0,1.0,1.6666666666666667,1.6666666666666667
815,Itália 1,01/09/2022,Bologna,Salernitana,1,1,D,1.85,3.6,4.33,1,1,2,1,1,0,1,1,100.0,50.0,100.0,50.0,0.0,0.0,100.0,50.0,1.0,1.0,1.0,1.0,0.5,0.5
816,Itália 1,03/09/2022,Fiorentina,Juventus,1,1,D,3.0,3.25,2.4,1,1,2,1,1,0,1,1,66.66666666666666,50.0,66.66666666666666,50.0,33.33333333333333,0.0,66.66666666666666,50.0,1.6666666666666667,1.0,1.3333333333333333,1.0,0.5,0.5
817,Itália 1,03/09/2022,Milan,Inter,3,2,H,2.8,3.25,2.6,3,0,5,1,1,1,0,1,100.0,100.0,100.0,100.0,66.66666666666666,100.0,66.66666666666666,100.0,3.0,1.0,3.0,1.3333333333333333,1.6666666666666667,2.3333333333333335
818,Itália 1,03/09/2022,Lazio,Napoli,1,2,A,2.9,3.5,2.37,0,3,3,1,1,1,0,1,100.0,66.66666666666666,100.0,66.66666666666666,100.0,66.66666666666666,100.0,66.66666666666666,2.0,2.3333333333333335,2.0,1.3333333333333333,2.3333333333333335,1.0
819,Itália 1,04/09/2022,Cremonese,Sassuolo,0,0,D,3.0,3.5,2.25,1,1,0,0,0,0,1,0,50.0,66.66666666666666,50.0,66.66666666666666,50.0,66.66666666666666,50.0,33.33333333333333,0.5,0.6666666666666666,0.5,1.0,0.6666666666666666,1.6666666666666667
820,Itália 1,04/09/2022,Spezia,Bologna,2,2,D,3.0,3.3,2.37,1,1,4,1,1,1,0,1,100.0,100.0,66.66666666666666,100.0,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,2.0
821,Itália 1,04/09/2022,Verona,Sampdoria,2,1,H,2.05,3.6,3.6,3,0,3,1,1,1,0,1,100.0,100.0,66.66666666666666,100.0,66.66666666666666,100.0,66.66666666666666,50.0,1.0,0.0,1.3333333333333333,2.3333333333333335,0.5,3.0
822,Itália 1,04/09/2022,Udinese,Roma,4,0,H,4.2,3.75,1.85,3,0,4,1,1,1,0,0,66.66666666666666,100.0,33.33333333333333,66.66666666666666,33.33333333333333,33.33333333333333,0.0,33.33333333333333,2.3333333333333335,1.3333333333333333,1.6666666666666667,0.0,0.6666666666666666,1.6666666666666667
823,Itália 1,05/09/2022,Monza,Atalanta,0,2,A,5.75,4.2,1.57,0,3,2,1,1,0,1,0,100.0,100.0,100.0,66.66666666666666,66.66666666666666,0.0,66.66666666666666,0.0,0.0,3.0,0.6666666666666666,2.0,1.6666666666666667,0.0
824,Itália 1,05/09/2022,Salernitana,Empoli,2,2,D,2.25,3.4,3.2,1,1,4,1,1,1,0,1,100.0,100.0,66.66666666666666,66.66666666666666,66.66666666666666,33.33333333333333,33.33333333333333,66.66666666666666,1.3333333333333333,0.6666666666666666,2.0,1.0,1.0,1.3333333333333333
825,Itália 1,05/09/2022,Torino,Lecce,1,0,H,1.7,3.75,5.25,3,0,1,1,0,0,1,0,50.0,100.0,0.0,33.33333333333333,0.0,0.0,0.0,33.33333333333333,2.0,0.3333333333333333,0.5,0.0,0.3333333333333333,1.0
826,Itália 1,10/09/2022,Napoli,Spezia,1,0,H,1.25,6.0,11.0,3,0,1,1,0,0,1,0,100.0,100.0,66.66666666666666,66.66666666666666,33.33333333333333,33.33333333333333,33.33333333333333,0.0,2.3333333333333335,0.0,2.0,0.3333333333333333,0.0,2.0
827,Itália 1,10/09/2022,Inter,Torino,1,0,H,1.45,4.75,7.0,3,0,1,1,0,0,1,0,100.0,100.0,66.66666666666666,75.0,66.66666666666666,75.0,33.33333333333333,75.0,3.0,1.5,2.3333333333333335,0.3333333333333333,1.25,1.5
828,Itália 1,10/09/2022,Sampdoria,Milan,1,2,A,6.0,4.5,1.5,0,3,3,1,1,1,0,1,75.0,66.66666666666666,75.0,66.66666666666666,25.0,33.33333333333333,50.0,66.66666666666666,0.5,1.6666666666666667,0.5,1.25,1.0,0.6666666666666666
829,Itália 1,11/09/2022,Atalanta,Cremonese,1,1,D,1.3,5.5,9.5,1,1,2,1,1,0,1,1,100.0,100.0,100.0,75.0,33.33333333333333,50.0,100.0,75.0,1.6666666666666667,0.25,1.6666666666666667,1.0,1.0,2.0
830,Itália 1,11/09/2022,Bologna,Fiorentina,2,1,H,2.9,3.4,2.45,3,0,3,1,1,1,0,1,100.0,66.66666666666666,100.0,33.33333333333333,33.33333333333333,33.33333333333333,100.0,33.33333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,1.0
831,Itália 1,11/09/2022,Lecce,Monza,1,1,D,2.25,3.4,3.2,1,1,2,1,1,0,1,1,100.0,100.0,100.0,100.0,33.33333333333333,66.66666666666666,100.0,33.33333333333333,0.6666666666666666,0.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,2.6666666666666665
832,Itália 1,11/09/2022,Sassuolo,Udinese,1,3,A,2.7,3.5,2.55,0,3,4,1,1,1,0,1,66.66666666666666,100.0,33.33333333333333,100.0,33.33333333333333,100.0,33.33333333333333,100.0,1.3333333333333333,2.0,0.6666666666666666,1.0,2.3333333333333335,2.0
833,Itália 1,11/09/2022,Lazio,Verona,2,0,H,1.57,4.2,5.5,3,0,2,1,1,0,1,0,100.0,100.0,100.0,100.0,75.0,0.0,75.0,66.66666666666666,2.25,0.6666666666666666,2.0,1.0,0.6666666666666666,1.3333333333333333
834,Itália 1,11/09/2022,Juventus,Salernitana,2,2,D,1.4,4.5,8.5,1,1,4,1,1,1,0,1,100.0,66.66666666666666,100.0,66.66666666666666,50.0,33.33333333333333,50.0,66.66666666666666,2.0,1.0,2.0,0.75,1.0,1.0
835,Itália 1,12/09/2022,Empoli,Roma,1,2,A,5.0,3.8,1.7,0,3,3,1,1,1,0,1,66.66666666666666,100.0,66.66666666666666,75.0,33.33333333333333,50.0,66.66666666666666,50.0,0.6666666666666666,1.75,0.6666666666666666,1.0,1.0,1.5
836,Itália 1,16/09/2022,Salernitana,Lecce,1,2,A,2.25,3.3,3.3,0,3,3,1,1,1,0,1,100.0,100.0,75.0,50.0,75.0,25.0,50.0,50.0,1.0,1.0,1.75,1.25,0.75,1.0
837,Itália 1,17/09/2022,Bologna,Empoli,0,1,A,2.1,3.5,3.4,0,3,1,1,0,0,1,0,100.0,100.0,75.0,50.0,25.0,25.0,75.0,50.0,1.25,1.25,1.0,1.0,1.0,1.0
838,Itália 1,17/09/2022,Spezia,Sampdoria,2,1,H,2.7,3.25,2.7,3,0,3,1,1,1,0,1,100.0,100.0,75.0,100.0,75.0,100.0,75.0,66.66666666666666,2.0,0.0,1.75,1.25,0.6666666666666666,2.6666666666666665
839,Itália 1,17/09/2022,Torino,Sassuolo,0,1,A,1.8,3.75,4.5,0,3,1,1,0,0,1,0,66.66666666666666,75.0,0.0,50.0,0.0,50.0,0.0,25.0,1.3333333333333333,1.25,0.3333333333333333,0.3333333333333333,0.75,1.25
840,Itália 1,18/09/2022,Udinese,Inter,3,1,H,3.8,3.6,1.95,3,0,4,1,1,1,0,1,75.0,100.0,50.0,100.0,50.0,100.0,25.0,100.0,2.5,0.75,2.0,0.25,1.5,2.5
841,Itália 1,18/09/2022,Cremonese,Lazio,0,4,A,4.33,3.75,1.8,0,3,4,1,1,1,0,0,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,33.33333333333333,33.33333333333333,33.33333333333333,0.3333333333333333,1.6666666666666667,0.3333333333333333,2.0,1.6666666666666667,0.3333333333333333
842,Itália 1,18/09/2022,Fiorentina,Verona,2,0,H,1.75,3.8,4.5,3,0,2,1,1,0,1,0,75.0,100.0,75.0,100.0,25.0,0.0,50.0,50.0,2.0,0.5,1.5,0.75,0.5,1.5
843,Itália 1,18/09/2022,Monza,Juventus,1,0,H,4.5,3.6,1.8,3,0,1,1,0,0,1,0,100.0,66.66666666666666,75.0,33.33333333333333,50.0,0.0,50.0,33.33333333333333,0.75,0.6666666666666666,0.75,1.5,0.3333333333333333,0.6666666666666666
844,Itália 1,18/09/2022,Roma,Atalanta,0,1,A,2.05,3.5,3.5,0,3,1,1,0,0,1,0,100.0,100.0,33.33333333333333,50.0,33.33333333333333,0.0,0.0,0.0,2.0,3.0,1.3333333333333333,0.3333333333333333,1.5,0.0
845,Itália 1,18/09/2022,Milan,Napoli,1,2,A,2.15,3.5,3.3,0,3,3,1,1,1,0,1,100.0,75.0,100.0,75.0,75.0,75.0,75.0,75.0,2.25,2.5,2.5,1.5,2.25,1.0
846,Itália 1,01/10/2022,Napoli,Torino,3,1,H,1.6,4.0,5.75,3,0,4,1,1,1,0,1,100.0,100.0,75.0,80.0,50.0,80.0,50.0,80.0,2.5,1.2,2.25,0.5,1.2,1.8
847,Itália 1,01/10/2022,Inter,Roma,1,2,A,2.0,3.5,3.75,0,3,3,1,1,1,0,1,100.0,100.0,75.0,80.0,75.0,60.0,50.0,60.0,2.25,2.0,2.0,0.75,1.2,1.4
848,Itália 1,01/10/2022,Empoli,Milan,1,3,A,5.5,4.0,1.6,0,3,4,1,1,1,0,1,75.0,75.0,75.0,75.0,50.0,50.0,75.0,75.0,0.5,2.0,0.75,1.5,1.5,0.75
849,Itália 1,02/10/2022,Lazio,Spezia,4,0,H,1.4,5.0,7.5,3,0,4,1,1,1,0,0,100.0,100.0,100.0,75.0,80.0,50.0,60.0,0.0,2.4,0.0,2.4,0.8,0.0,2.5
850,Itália 1,02/10/2022,Lecce,Cremonese,1,1,D,2.05,3.4,3.75,1,1,2,1,1,0,1,1,100.0,100.0,100.0,80.0,25.0,40.0,100.0,80.0,0.75,0.4,1.0,1.25,1.0,1.8
851,Itália 1,02/10/2022,Sampdoria,Monza,0,3,A,2.25,3.4,3.2,0,3,3,1,1,1,0,0,80.0,100.0,80.0,100.0,40.0,75.0,40.0,25.0,0.4,1.0,0.4,1.6,1.0,2.0
852,Itália 1,02/10/2022,Sassuolo,Salernitana,5,0,H,2.0,3.75,3.5,3,0,5,1,1,1,0,0,75.0,75.0,50.0,75.0,50.0,50.0,25.0,50.0,1.75,0.75,1.75,0.75,0.75,2.0
853,Itália 1,02/10/2022,Atalanta,Fiorentina,1,0,H,1.95,3.5,4.0,3,0,1,1,0,0,1,0,100.0,75.0,75.0,25.0,25.0,25.0,75.0,25.0,2.0,0.25,1.5,0.75,0.25,1.0
854,Itália 1,02/10/2022,Juventus,Bologna,3,0,H,1.5,4.33,6.5,3,0,3,1,1,1,0,0,100.0,100.0,100.0,100.0,60.0,75.0,40.0,50.0,2.2,0.25,2.2,0.6,0.75,2.25
855,Itália 1,03/10/2022,Verona,Udinese,1,2,A,3.25,3.4,2.2,0,3,3,1,1,1,0,1,100.0,100.0,75.0,100.0,75.0,100.0,75.0,100.0,0.75,2.25,1.25,2.25,2.25,1.75
856,Itália 1,08/10/2022,Sassuolo,Inter,1,2,A,4.33,4.2,1.7,0,3,3,1,1,1,0,1,80.0,100.0,60.0,100.0,60.0,100.0,40.0,100.0,1.4,1.2,1.6,1.0,1.6,2.2
857,Itália 1,08/10/2022,Milan,Juventus,2,0,H,2.05,3.4,3.6,3,0,2,1,1,0,1,0,100.0,75.0,100.0,50.0,60.0,0.0,60.0,25.0,2.4,0.5,2.4,1.2,0.25,1.0
858,Itália 1,08/10/2022,Bologna,Sampdoria,1,1,D,2.05,3.5,3.6,1,1,2,1,1,0,1,1,100.0,100.0,80.0,100.0,20.0,75.0,80.0,75.0,1.2,0.25,1.0,1.0,0.75,2.25
859,Itália 1,09/10/2022,Torino,Empoli,1,1,D,1.72,3.6,5.0,1,1,2,1,1,0,1,1,75.0,100.0,25.0,60.0,0.0,20.0,25.0,60.0,1.25,1.2,0.5,0.5,1.0,1.0
860,Itália 1,09/10/2022,Monza,Spezia,2,0,H,1.9,3.6,4.0,3,0,2,1,1,0,1,0,100.0,100.0,80.0,80.0,40.0,40.0,40.0,0.0,1.2,0.0,1.0,1.2,0.0,2.4
861,Itália 1,09/10/2022,Salernitana,Verona,2,1,H,2.4,3.4,2.87,3,0,3,1,1,1,0,1,100.0,100.0,80.0,100.0,80.0,20.0,60.0,60.0,1.4,0.4,1.8,1.2,0.6,1.6
862,Itália 1,09/10/2022,Udinese,Atalanta,2,2,D,2.5,3.4,2.75,1,1,4,1,1,1,0,1,80.0,100.0,60.0,60.0,60.0,20.0,40.0,20.0,2.2,2.6,2.0,0.6,1.6,0.4
863,Itália 1,09/10/2022,Cremonese,Napoli,1,4,A,7.0,4.5,1.45,0,3,5,1,1,1,0,1,75.0,80.0,75.0,80.0,75.0,80.0,50.0,80.0,0.25,2.6,0.5,2.5,2.6,1.0
864,Itália 1,09/10/2022,Roma,Lecce,2,1,H,1.33,5.25,8.5,3,0,3,1,1,1,0,1,100.0,100.0,50.0,60.0,50.0,40.0,25.0,60.0,2.25,0.8,1.5,0.5,0.8,1.2
865,Itália 1,10/10/2022,Fiorentina,Lazio,0,4,A,2.4,3.5,2.8,0,3,4,1,1,1,0,0,80.0,75.0,80.0,75.0,40.0,50.0,40.0,25.0,1.6,2.0,1.2,1.4,2.25,0.25
866,Itália 1,15/10/2022,Empoli,Monza,1,0,H,2.55,3.3,2.8,3,0,1,1,0,0,1,0,80.0,100.0,60.0,80.0,40.0,60.0,60.0,20.0,1.0,0.8,0.8,1.2,0.8,1.8
867,Itália 1,15/10/2022,Torino,Juventus,0,1,A,3.0,3.1,2.5,0,3,1,1,0,0,1,0,80.0,80.0,20.0,40.0,0.0,0.0,20.0,20.0,1.0,1.0,0.4,0.6,0.4,0.8
868,Itália 1,15/10/2022,Atalanta,Sassuolo,2,1,H,1.65,4.0,5.0,3,0,3,1,1,1,0,1,100.0,80.0,80.0,60.0,40.0,60.0,80.0,40.0,2.2,1.0,1.6,0.8,0.8,1.4
869,Itália 1,16/10/2022,Inter,Salernitana,2,0,H,1.3,5.75,9.0,3,0,2,1,1,0,1,0,100.0,80.0,80.0,80.0,60.0,40.0,40.0,40.0,2.4,0.6,2.0,0.6,0.6,2.0
870,Itália 1,16/10/2022,Lazio,Udinese,0,0,D,2.2,3.5,3.25,1,1,0,0,0,0,1,0,80.0,80.0,80.0,80.0,60.0,80.0,40.0,80.0,2.0,2.0,2.0,0.6,1.8,1.4
871,Itália 1,16/10/2022,Spezia,Cremonese,2,2,D,2.45,3.2,3.1,1,1,4,1,1,1,0,1,100.0,100.0,80.0,80.0,80.0,40.0,80.0,80.0,1.8,0.6,1.8,1.4,1.0,1.6
872,Itália 1,16/10/2022,Napoli,Bologna,3,2,H,1.25,6.0,11.0,3,0,5,1,1,1,0,1,100.0,100.0,80.0,100.0,60.0,80.0,60.0,60.0,2.6,0.2,2.4,0.8,1.0,2.4
873,Itália 1,16/10/2022,Verona,Milan,1,2,A,6.0,4.0,1.57,0,3,3,1,1,1,0,1,100.0,80.0,80.0,80.0,80.0,60.0,80.0,80.0,0.6,2.2,1.2,2.2,1.6,0.8
874,Itália 1,17/10/2022,Sampdoria,Roma,0,1,A,4.75,3.75,1.72,0,3,1,1,0,0,1,0,80.0,100.0,60.0,80.0,40.0,60.0,40.0,60.0,0.4,2.0,0.4,1.4,1.2,1.4
875,Itália 1,17/10/2022,Lecce,Fiorentina,1,1,D,3.75,3.4,2.05,1,1,2,1,1,0,1,1,100.0,80.0,100.0,40.0,20.0,20.0,100.0,40.0,0.8,0.4,1.0,1.2,0.4,1.0
876,Itália 1,21/10/2022,Juventus,Empoli,4,0,H,1.4,5.0,7.0,3,0,4,1,1,1,0,0,100.0,100.0,100.0,80.0,60.0,40.0,40.0,60.0,2.2,1.2,2.4,0.6,1.0,1.6
877,Itália 1,22/10/2022,Salernitana,Spezia,1,0,H,2.0,3.5,3.8,3,0,1,1,0,0,1,0,100.0,100.0,80.0,60.0,80.0,20.0,60.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0
878,Itália 1,22/10/2022,Milan,Monza,4,1,H,1.4,5.0,7.5,3,0,5,1,1,1,0,1,100.0,100.0,100.0,80.0,60.0,60.0,60.0,40.0,2.4,0.8,2.4,1.0,1.0,1.8
879,Itália 1,22/10/2022,Fiorentina,Inter,3,4,A,3.6,3.5,2.05,0,3,7,1,1,1,0,1,80.0,100.0,80.0,100.0,40.0,100.0,40.0,100.0,1.0,1.2,1.2,1.8,2.0,2.6
880,Itália 1,23/10/2022,Udinese,Torino,1,2,A,2.0,3.3,4.0,0,3,3,1,1,1,0,1,100.0,100.0,80.0,80.0,80.0,80.0,60.0,80.0,2.0,1.2,2.2,1.0,1.2,1.8
881,Itália 1,23/10/2022,Bologna,Lecce,2,0,H,2.15,3.2,3.75,3,0,2,1,1,0,1,0,100.0,100.0,80.0,80.0,20.0,40.0,60.0,60.0,1.6,0.8,1.2,0.8,0.8,1.4
882,Itália 1,23/10/2022,Atalanta,Lazio,0,2,A,1.95,3.5,4.0,0,3,2,1,1,0,1,0,100.0,80.0,80.0,80.0,40.0,40.0,60.0,20.0,2.0,2.2,1.4,1.0,2.2,0.2
883,Itália 1,23/10/2022,Roma,Napoli,0,1,A,2.87,3.5,2.4,0,3,1,1,0,0,1,0,100.0,80.0,40.0,60.0,40.0,60.0,20.0,60.0,1.8,2.6,1.2,0.6,1.8,0.6
884,Itália 1,24/10/2022,Cremonese,Sampdoria,0,1,A,2.4,3.3,3.0,0,3,1,1,0,0,1,0,80.0,100.0,60.0,80.0,60.0,60.0,40.0,60.0,0.2,0.8,0.4,2.2,0.8,1.8
